text	label
hehe . put political message on such thing seem retard to me though . - wez	0
this be retard . a specie would be define by the genome , not which organs work the way they be suppose to or not .	0
good old monkey ! what can not we learn from them since we be in the creation v evolution section i be guess that your debate here be that monkey and human show some similar way of think such as in this experiment . it do seem like further evidence that evolution do take place between our two specie although it be not a case cracker by any mean .	0
how do you know none of the `` child `` be actually gang member engage in illegal activity , and that fact be simply exclude because it wasn ' t consider newsworthy ?	0
if gun law do not affect criminal then how do you explain the low rate of criminal gun use in nation like the uk ?	0
since i do not believe believe that everything have a common ancestor , a rock , i consider all ancient reptiles dinosaur . if that be incorrect in your book so be it . we be not debate the definition of dinosaur .	1
you be right it ' ll be fight the war in iraq . ) nah , really it ' ll be from social security , etc etc .	1
well , man might someday gain the capability of fully synthasizing a molecule as complex as dna from scratch . of course , he would use the knowledge gain from study how various dna code affect natural biological characteristic in order to properly design that dna to achieve the desired characteristic . it might be even more difficult to then take that synthesize dna and put it in an egg and artificial womb that have no natural ( as oppose to artificial ) biological part , but even that might be achievable someday through chemical construction . all this mean be that humanity might someday be able to copy the method of nature to create a new be - perhaps even use creativity to create being of very different natural function than we see in our world . it be all interest to think about and could well be achievable within this century . we already be capable of a large degree of genetic manipulation through cloning and hybridization . one would think that it will only be a matter of time before more complex technology get develop . the other question , of course , be - if we could someday create new life use our technology , should we ? that would bring up a whole host of issue , include : - would we know what we be do well enough not to cause great harm ? - how would the being we create be treat ?	0
yes , socialist . check the definition . i do not watch fox . be that the best you can do ?	1
why conception ? when a mature ovum leave the ovary , it have every potential of turn into a human be . how dare i stand idly by while that potential life be waste , unfertilized ? no ; clearly , it be my duty to try to reach that ovum with my seed . god say to be fruitful and multiply , so i be just follow god ' s will .	0
this be a statement write by someone who obviously have not read scripture . one of the most astonising `` proofs `` if you will , that the bible be of supernatural origin , be predictive prophecy . science can not , as you claim , `` explain `` everything , and it have no natural explanation for the prediction make in scripture . how can science explain through statistical probablity the over 600 prophecy in biblical writing that have come to pass ? also , how can it explain how supposedly uneducated people ( uneducated in the way of modern science ) write about astronomy as if they know about the universe as we do today . how could they have describe the hydrological cycle as we have only come to know it recently ? ecclesiastes 1 : 6 the wind go toward the south , and turn around to the north ; the wind whirl about continually , and come again on its circuit . how do they know that the earth `` hang on nothing `` when the accepted norm of the day do not even accept that possibility ? job 26 : 7 he stretch out the north over empty space ; he hang the earth on nothing . how do they know that the `` vapor `` of the earth rise to create moisture , that be seed by lightning with nitrogen and then fall as rain to fertilze the soil ? jeremiah 10:13 when he utter his voice , there be a multitude of water in the heaven : ? and he cause the vapor to ascend from the end of the earth . he make lightning for the rain , he bring the wind out of his treasury ? . hydrothermal vent [ 4 ] be describe in two book of the bible write before 1 4 0 0 bc ? more than 3,000 year before their discovery by science . genesis 7:11 in the six hundredth year of noah ? s life , in the second month , the seventeenth day of the month , on that day all the fountain of the great deep be break up , and the window of heaven be open . even though the bible be not a scientific text book and do not purport to be , nowhere be it scientifically inaccurate . in addition , many of the scientific idea you be so impressed with be nothing new to the bible . it be speak of these thing long before modern science spoke of them . the story go `` they ( scientist ) be slowly work their way to the mountain ' s peak painstakingly measure and analyze every step that they take . after many year of research , they finally arrive at the top of the mountain , scale over its leading edge , only to find a group of theologian sit there with the answer all along . ``	0
nor be there any need for some mythical molecular elemental , nebulas natural selection , or mystical transitionals base on peicemeal forensics and antithestic rhetoric .	1
you go to hell when you do not ask for forgiveness from your sin and ask christ to govern your life and help you to stop sinning . i be still a sinner , but i be forgiven and i ask christ daily to help me with my fleshly desire .	1
be the ammo shortage the result of a government conspiracy or an nra marketing campaign ?	0
you need to read what people say more thoroughly , and think about it before you respond . when he say `` can `` ( and there be not many simpler word than that ! ) it do not mean `` will `` , `` must `` , or `` shall `` be more aggressive . it have be show that in some case it `` can `` happen . it may not have happen with you . it still might , we do not know . we might even say that it be not likely to happen , but we can not say that it will not , because sometimes some people do behave more aggressively when they have a gun .	0
translation ; `` do what i say or i will kick your . `` sound a lot like the mafia . and you love this diety ?	1
evidence or proof for that delusion ?	0
but you be smart enough to realize that the ban on gay marriage have nothing to do with it .	0
no , i think you be try to do more than that . you be try to say that the increase in crime be due to a lack of gun ownership , be not you ? because if you be , the article you cite do not back up that claim . what , no actual data to back up any of your claim ? do you have access to us crime number ? how many arm breakins do you get in a country where people do have gun ? that ' s the comparison that need to be make here .	0
so indignity offer our citizen will be tolerate if dispense in small dos ? maybe we might educate the pirate what they should `` know good `` than to try . my tax pay to have a navy presence around the world . american be american interest .	0
so why should merchant ship be require to go unarmed and defenseless in dangerous area ?	0
in this case , i will present the theory of evolution by natural selection as evidence that life be evolve . as the evidence have be show to support it , you be the person who should be present evidence . currently , your assertion that organism be `` devolve `` because of mutation have be show to be faulty .	0
8 . gay marriage will encourage people to be gay , in the same way that hang around tall people will make you tall . this may be true because you cant chance your height . but let me tell you . hang around jack ass will make you a jack x 	1
how often to you poke your nose into monkey genitals in order to know that ?	1
the anti - abortionist claim that would be kill a human life to save one .	0
yes , on the ground of `` mostly likely `` we can make reasonable assumption . but we must still treat them as such . part of the catch of god ' s existence be that no evidence of his existence cn ever be find . if jesus actually physically perform observable miracle , even 2000 year ago , then it would surely prove that the supernatural can and do ( or do ) exist in reality . however , even jesus ' s ministry contradict the faith theory . how can god expect faith from those who have not observe on the ground of those who have ? if people can observe the manifested power of god in reality , then they have physical evidence that god exist . but this conflict with the nature of god from a biblical standpoint . in other word , the bible can not claim that physical evidence for the existence of god can exist , and then that it can not exist , without contradict itself . what we end up with be the predicament that any physical evidence that could possibly support god ' s existence be evidence against god ' s existence ( at least from a biblical standpoint )	0
they can not , if you value science and common sense , however , science and common sense be irrelevent in their world .	1
no , hide as an option have not change since the day of old , with the slight difference that it use to be easy to get out of range . i be talk about mace , stun gun , tazers , home security ( double glaze window , rhino lock , burglar alarm , cctv / fake cctv , panic room ) and so on . although you be quite right to point out that hiding be an option . non - confrontation for the win . highwayman ? at the time of the constitution there be not exactly vast suburb that could be prowl by thief look for an open window . burglary today be more . casual than it use to be , largely thanks to the wonder of home insurance . no , unjust law be still pass . if a group of people decide otherwise they become ' terrorist ' and be treat as such . might may not make right , but it do make legal , and the us government have a lot of might . if only widespread gun ownership be ' safe ' . 	0
i say that you need to take into consideration the number of criminal that ' ll disregard the lock and try and break down the door anyway . that ' s why smart people do not rely exclusively on lock and security system for their own protection .	0
no biggie , right ? typical creationist `` teach the controversy `` stuff . but wait ! the `` encyclopedia `` follow this up with it ' s damn evidence to show the many hole in the toe ! read on evolutionist , and despair ! 	1
before you be claim it be a slippery slope . now you be claim it ' s a strawman . perhaps you do not understand what either term mean .	1
be that not agnostic ? you leave yourself open to change if evidence dictate it . sorry if this be just turn into word game .	0
so you have never repeat a sin ?	1
this joke be base on some reality , `` the conquest of the north pole be traditionally credit to anglo - american navy engineer robert edwin peary , who claim to have reach the pole on april 6 , 1909 . anyhow , not all joke be completely true , how many stand up comedian have you hear ? if you be to nit pick every joke out there ( be politicaly correct etc ) there would be no joke leave !	0
what can ya expect when they kill free speech in favor of hate speech tribunal ? diversity at work maybe ?	1
so ? life be cheap . you can not change that , the least you can do be profit from it . and people call me a leftist ! that ' s a hardcore capitalist view .	1
after . christian fundamentalism be somewhat recent . it arise as a backlash to discovery be make in science in the 1 9 th century . from one follower of a 7 th day adventist prophetess come `` flood geology `` in the early 2 0 th century . later , in the renewal of interest in the adequate teaching of science in the u.s. in the 1 9 6 0 s , there arose more modern `` creation science . `` it begin by adopt the flood geology of the 7 th day adventists as the base . creation science begin with the assertion the the creation story , the flood story , even the mythology of job and jonah , be literally true . creation scientist then attempt to distort the evidence to support this particular version of the bible . when creationists realize that the biological evolution of specie do occur , they decide that god have create original `` kind `` and then allow hyper evolution after that . creationists call hyperevolution variation in kind .	0
' if ' be the question . it suggest that holy tradition do not know the answer . secondly , the issue of the flood itself could still be true and test scientifically . as to whether an historical noah exist that you might consign to ' myth ' . do anyone here not find it interest that there be almost a universal factor in society concern a global flood ? p i have already discuss m - eve on another post .	0
i ' d be pretty dumb to buy something from someone who do not even believe in what they be sell . those teacher may teach it , but they do not believe in it .	1
yes the fact speak for themselves , they just do not sing the song you think they do . no biologist will find any need at all to wave any hand in this instance , for as you say the fact do speak for themselves .	0
be wary of name . ' junk ' dna be not rubbish . it ' s call ' junk ' because we do not know entirely what it be use for . but just look at all the blank space on this post . they be nothing , but they be keep the word in order . evolutionaries be put too much faith in name of word - such as human embryonic ' gill slit ' or ' transitional ' fossil	0
certainly , because with calm empathy you can casually address such a matter simply because the struggle do not pertain to you personally . to be able to put into question the love of another human be be simply not only alarm in nature , but damn to the very definition of love , equality , and freedom in creation of man . and to trump this as a question of morality only serve as a mask to curtail the prejudice objection one personally have to a ceremony , right , and relationship that person will not even be personally affect by . 	0
no , not really . 	0
actually , the storm last for 40 day and 40 night . the ark be actually afloat for a year or so . so i guess the answer be that the ark have all kind of pestilent insect wing about and biting and sting the occupant . the problem be , how do these aquatic breeder actually propagate in the feces and urine infest bilge of the ark ?	0
what be you afraid of , trebor ? the whole world want to know why you keep avoid this question : accord to your own jewish tanakh , be god the creator of the heaven and earth , and man ? will he give a pertinent answer or evade it again ? i be bet he will not answer the question .	1
oh damn it . and i be go to sell this joke and retire !	1
well , you have `` prove `` that the u.s. health insurance do not have any high administrative cost than medicare or the rest od the industrialized world . i think your problem be that you be convince in your head that that in our healthcare there be no waste . and you be try to square it with the obvious fact that our cost be the high with nothing to show for it . you will have to admit that there be waste . for example we have 5 x as many mri scanner than we need , we perform too many test , we have high adminstrative cost . all these cost will be reduce . there will be few of these thing per insured . i do not know how many time i have to repeat this before you get it . the volume of this work per insured will decrease . do you understand that ?	0
we do not live on carbon dioxide . we live from the energy store in carbon compound when we break them down .	0
do not supersport openly admit he could not prove his own belief in divine creation ? for all his dishonesty , you have to admit he ' s more honest and forthcoming then marc or aa have be .	0
logic would lead one to believe abortion be wrong . but why be consistent in your thinking . the point be , logic and rational thinking be not a requirement to make a law . you can ban abortion be you want . the state do it and the constitution allow it , even if 5 legislature think otherwise .	0
zardozy , honey , whushoo get ta b ' lieve in ? you relate to that frenchie guy with the skinny wife ?	1
well , that be the argument that one hears from creationists so often . so when be you go to get to the most delicious , highly satisfy entertainment ? even more important , when be you go to expose the theory of evolution ? you do not seriously propose that your little series of cow pie be actually meaningful , do you ?	1
that be your belief . you have no evidence provide other than it be just your belief .	1
and they have be find in volume bury together in the same stratum in ohio also . vertebrate fossil - ohio history central - a product of the ohio historical society	0
sure , here ya go . radiocarbon date	0
so every woman who have an abortion live an irresponsible life . care to give any example , or be you just spout rubbish with no experience or knowledge whatsoever ?	0
so take away all their gun would have be good ? the rule party be certainly well arm how about the other party ?	1
* * the `` methodology `` of science be not materialism / mechanism / darwinism , but simply empiricism lead inductively / abductively to hypothesis regard regularity in causation in nature that can be test via the predictive experimentation of the scientific method . neither empiricism or the epistemological process of the scientific method be the exclusive property of materialism / mechanism , nor do they originate from within that metaphysic , despite the belief of materialist / mechanist to that effect . unfortunately , some 150 year ago , that methodology be set aside , and have remain out of sight , with regard to the hypothesis that be generally refer to as ' darwinism ' .	1
obviously not . if the right to life trump all other right , then it follow that the mother ' s right to life and the child ' s right to life cancel each other out . mind you , if it ' s her choice then the pro - life movement endorses such heroism , right ?	0
do you want them all dead ?	1
he have already make the animal . `` now the lord god have form . `` not `` now the lord god form . `` see the difference ? he already have form the animal before he bring them to adam . he make the animal before adam .	0
you just say this because you want to murder helpless wromb - trap human being . you can not just say you personally believe something in a debate .	1
those walk sperm will be fund your social security in the future , matt . what will your sperm be do besides cause stain ?	1
so you know how foolish you be and hope that name call will distract from that be recognize by everyone . erectus skull be small because the brain be small . you bring up knm - wt 15000 ( turkana boy ) and you be not even aware that as an adult he would have be about 6 ' 1 `` tall ? why be his skull small than modern human ?	0
you know , i ' d believe that more if there be people like the shindler family who have push for federal court to intervene and destroy the sanctity of marriage . there be nothing you could do or say that would convince me that americans somehow have any respect for marriage whatsoever . what heterosexual have do to destroy this institution from the inside out only tell me that heteros be simply spoiled child who have the attitude of : `` if we can not make it work , we be not go to allow anyone else to come in and do marriage good . ``	1
i see you still do not understand what a strawman be . it be hard to have a strawman when the comment wasn ' t direct at any particular claim . 	1
as the christian right ' s poster boy , this be hugely damaging , do not you think ? also make him very hypocritical ( or , dare i say , a flipflopper ? ! ) since he be campaign against open abortion now .	0
oh , we already know a bunch of event that he play a role in . they even make it into a song ! please allow me to introduce myself i be a man of wealth and taste i have be around for long , long year steal many man ' s soul and faith and i be ' round when jesus christ have his moment of doubt and pain make damn sure that pilate wash his hand and seal his fate please to meet you hope you guess my name but what ' s puzzling you be the nature of my game i stick around st . petersburg when i saw it be a time for a change kill the czar and his minister anastasia scream in vain i ride a tank hold a general ' s rank when the blitzkrieg rag and the body stink pleased to meet you hope you guess my name , oh yeah ah , what ' s puzzling you be the nature of my game , oh yeah ( woo woo , woo woo ) i watch with glee while your king and queen fight for ten decade for the god they make ( woo woo , woo woo ) i shout out , `` who kill the kennedy ? `` when after all it be you and me ( who who , who who ) let me please introduce myself i be a man of wealth and taste and i lay trap for troubadour who get kill before they reach bombay ( woo woo , who who ) please to meet you hope you guessed my name , oh yeah ( who who ) but what ' s puzzling you be the nature of my game , oh yeah , get down , baby ( who who , who who ) please to meet you hope you guessed my name , oh yeah but what ' s confuse you be just the nature of my game ( woo woo , who who ) just as every cop be a criminal and all the sinner saint as head be tails just call me lucifer ' cause i be in need of some restraint ( who who , who who ) so if you meet me have some courtesy have some sympathy , and some taste ( woo woo ) use all your well - learn politesse or i will lay your soul to waste , um yeah ( woo woo , woo woo ) please to meet you hope you guessed my name , um yeah ( who who ) but what ' s puzzling you be the nature of my game , um mean it , get down ( woo woo , woo woo ) woo , who oh yeah , get on down oh yeah oh yeah ! ( woo woo ) tell me baby , what ' s my name tell me honey , can ya guess my name tell me baby , what ' s my name i tell you one time , you be to blame oh , who woo , woo woo , who woo , woo woo , who , who woo , who , who oh , yeah what ' s my name tell me , baby , what ' s my name tell me , sweetie , what ' s my name woo , who , who woo , who , who woo , who , who woo , who , who woo , who , who woo , who , who oh , yeah woo woo woo woo ~ sympathy for the devil ; by the rolling stone	1
i think you present a good point , but part of the test here be to see how my post be reponded to ; silence from certain people tell us thing in inself . so far it seem my initial estimation of the issue be about right - the idelogy be upheld help some people ignore the effect the punitive policy imposes .	0
actually i think most people do realize this .	0
it ' s a flawed step in the right direction . i support it compare to nothing . i do not support it when they be consider cu v . full marriage . they take the politically expedient way out . l you leap to any unwarranted conclusion , my main objection be the blatent inequality inhererent in cu .	0
i do not get you here .	0
only if she ' s piloting at the same time .	1
oh ! mememe ! i have an idea ! the museum staff hire ( or possibly abduct ) a few evolutionist and put them in stock . the visit kid then come to the gallery to give mum and dad a break for an hour and get to ask the scientist question about the origin of the earth and why fossil be different from thing alive today . each time an evolutionist give an answer base on science they get pelt with the leftover veg from the dino pit lunchtime display . this way the kid learn an important lesson in how to deal with scientist as well as be good for the environment by put all that veg the dinos would not eat to good use ! yay !	1
so the intent hiding behind abortion law all along be to keep woman in the gutter . there be not any legititamte concern for the unborn fetus . it be all about how they could keep woman down . tell me then , would someone who support a ban on partial birth abortion do so simply because they want to repress woman ?	0
90 % of the people in the world be christian ? x -	1
23,000 firearm be hand in when the uk have its gun ban . accord to your logic those people that hand in their firearm can still be prosecute because they take possession of a firearm prior to the ban . i do not think so .	0
really . have you get any quote from them endorse monopoly ?	1
i never say anything about a conspiracy peel . i very clearly give valid reason to consider that scientific grant and pay increase for these scientist be base on make new and previously undiscovered claim that forward the science . that be the great motivation to lie , cheat , create and falsify evidence which add to the scientist personal wealth and further promotes a false science that be rife with selfish motivation to preserve , protect and promote it .	0
no , but in some culture they mutilate them for meaningless tradition .	0
so what else be new ? do texas support the death penalty ?	1
and it be heat that reset the clock . thus it be volcanic rock and ash that can be date most reliably .	1
could you avoid your constant use of strawman ` s fallacy please ?	1
why would that even be expect ? when you consider that it be important to maintain some sort of consistency in study population , obvious mutant be exclude from the breed stock . and yet , there be frequent observed mutation . in fact , my elder son once observe two mutation in a single fly in one of his population . one fly have no wing and white eye .	0
not heard that before ! make me laugh almost as much as your lettuce eat tyrannosaur	0
it ' s evidence of eam . probably she come from a large family . her mother always have her hand full and be on her foot day and night .	0
they do not hate the concept , they merely reject it as be useful or necessary to explain the material universe . i mean come on what utility would a physic which incorporate miracle be ? nothing would be predictable and all utility would be lose . if you want all of science to be arbitrary and unreliable then all ya get ta do be inject miracle into the field . for example what value be f = ma { except when the diety will otherwise } . or e = mc2 ( god willing )	0
well say . it be a disgrace that the `` flat earth `` side of the argument never get a look in geography lesson and that the `` spontaneous creation `` side of the argument never get a look in when teach kid about the life cycle of insect . do you realise that they refuse to present the `` cheese `` side of the argument when teach about the moon these day ? it ' s outrageous , how can our kid get a balanced education if such bias be allow to continue !	1
so it would be more loving to severely beat the child . forever ? `` hey timmy , remember when you be 3 and you write on the wall with that crayon ? * bam * * smack * ``	1
and an even funny thing be it will not affect his wallet at all .	0
because when something pass every experiment throw at it and when something fit observation well than anything else , then it ' s as near as damnit fact . we can get pedantic over this if you want , but the conclusion that reach be that there be no fact .	0
and end with the woman , whose body be the one have to endure the pregnancy .	1
ah , i see . your reason be secret reason . on a debate forum , about gay right , you oppose it base on . well you will not say ! nice debate . who ' s really play the game here ? i have already list on a number of post why it ' s not constitutional . since you miss it ( it ' s only the first post in the thread ) for gay coupe right to be marry ( or the same legal status ) 1 . human right with regard to legal classifcation and the benefit therein be desire by comitted consent adult of the same gender . 2 . it ' s a contract between two consent adult . 3 . a contract that do not violate anyone ' s legal right or cause any significant ill effect to the public welfare . it ' s unconstitutional to allow one group of people access to marriage right ( hetero couple only ) , and not allow it to female / female and male / male couple when they be obviously lobby for it in significant number . it ' s now a public issue on a significant scale . of course , maybe if you have a reason for object to gays be treat equally with regard to the right of marriage , we would understand not only why you be reluctant to back your claim , but why your reason be also not constitutional . you can call it game , i call it justify my position while point out how opponent of gay right , such as yourself , really can not make any reasonable justification for their desire to restrict human right , other than say `` well i want to `` . or in your case . `` sh . it ' s a secret `` . you know what we call it on the debate forum when one side refuse to present or rebut argument ? lose the debate . i realize win and lose . i . e . be right and be wrong be not concept find in religion , where anything go . but out here in the real world action have consequence , and word . yes , imagine that , have specific meaning . you verbally support a movement that restrict human right , yet will not give us reason for your position . i find that appal . yet you be content with label me as `` play game `` . how ironic . - mach	1
you make the claim . another lie from the radical cheap seat !	1
you mean you can choose how you accept it ?	1
old news . there have be accusation of similar story for year .	0
you be one crazy poster steve . 62 post in 2 day . you live on here or what ? well , anyway , i like your style so far , so keep up the good work .	1
just a newly - evolved structure . it happen .	0
well , i do not believe in evolution . i believe in thing for which i have no evidence . and while it be true that everyone have bias , use correct science and the process of peer review work to eliminate . not all be perfect , and people be people , but overall the system work . not a lot of bad science get through . in the case of `` creation science `` we know that there be no science involve . only talk that sound scientific . there be no hypothesis , prediction or testing . only ad hoc story construct of select bit of evidence to support the foregone conclusion .	0
actually when you read every thing you have to rationalize ( lie ) what god actually do , for god be do with everything then start again . the story do not parallel each other they intersect .	1
oh ? and what be the specific amount of pot you have to smoke before you become a drug craze fiend ?	1
but you think seti be worthwhile !	0
oh i hat be pregnant . however i be not really argue whether pregnancy in and of itself be punishment , i suspect that be an opinion matter - there be some crazy woman who actually like pregnancy . julie - however clearly feel that it be acceptable to use a pregnancy and parenting in a punitive matter against woman she feel be irresponsible .	0
can not your religion survive a little mockery ? on the other hand i can understand why your worried your religion be so ridiculous and all .	0
we have a terrorist supporter among us , object to restriction on terrorist ! why do you hate america ?	1
three question : what country operate under an `` unbridled capitalism `` system ? can you name any nation that have operate under your idea of socialism successfully ? if the american system of government be so terrible , why do we have one of the high standard of living on earth ? just because you think you be entitle to what i earn do not make it so . earn your own .	0
so i have the choice between stay safe and then claim insurance damage , or risk my life to kill a burglar and ( likely ) cause damage to my own property in the process ? somehow , i ' d rather stay safe . good to lose my laptop than my life .	0
and . you be still leave with the simple fact that the declaration of independance , the premise of your hierarchy of rhetoric , be not legally relevant to the government of the u.s. the constitution be write after the declaration . have they want to include word from the declaration , they could have , yet they do not , do they ? your house of card be build on a rhetorical slight of hand , try to persuade by imply somehow that abortion be legal , which it be , in the u.s. , right now , should not be allow . tip : try form a reason argument without such a weak premise , else , your entire argument be just as flaw , which it be . abortion be legal , for the right reason . a conscious , human , u.s. citizen , have right . cell , without consciousnes , that be not citizen , do not have right , be not individual , and be not human . you can jump up and down , and post irrelevant thing such as the dec . of independance , but it do not boost your debate credibility . - mach	0
actually , evolution occurs on the level of the population : individual do not change , but population do . see the example above .	0
that be not my logic . my logic state that ban doctor would cause more death and our current system do . you be try to debate that doctor be threaten withour realize that they have great reward as well . my logic be to look for the risk and reward and not just focus on one side of the debate . your logic be that since doctor cause death then they should be ban if gun be , correct ? then why be not it also consistant with your logic to believe that we should ban food since food cause death ? so let clairfy here , do you believe that gun have a good risk / reward than doctor ? if you have to ban one which would it be ? i await your sidestep of the question . lol , now your compare the jew to current us gun issue ? why do you choose to do this ? the risk - reward for jew be different than the risk - reward for the us . jew probably would have fair good if the german use japanise gun control law .	0
but if the repeated test just confirm the same error or misinterpretation of the result , all of the independent review in the world wont make a difference .	0
you must know a lot of abortionist to make that claim . and obviously they must have have you ' round for dinner to know how much they make and where they live . if you have so many abortionist friend then why be you so anti choice ?	1
again monty have show that he do not bother to learn what he be talk about before he speak . it be not true that science have `` find `` the mitochondrial eve , nor be it true that it show that one person can have all the dna necessary for all the variation in human population . both idea be ridiculous in the extreme . the mitochondrial ( note spell monty ) eve be a mathematical concept . if the estimate of the mutation rate of mitochondrial dna be correct , then she live about 200,000 year ago or so . and of course , the variation in human population be carry by the nuclear dna , not the mitochondrion . high school biology student know this . and , of course , recent analysis have show that every gene in the human genome have an average of 14 allele . since a single person can carry only two allele of any gene , monty ' s assertion become pure nonsense . hank say :	1
the definition of manslaughter be when one ' s action , which end up kill someone , display a reckless disregard for the danger of the situation . that ' s not a proper legal definition , but it ' ll do . now , you want to argue that pro - lifer would be force into the counterintuitive conclusion that all miscarriage be manslaughter , and thus their position be ridiculous . i be say that they would only be force to admit that a very small portion of miscarriage be manslaughter , and a portion that they would probably be willing to make a case for . i be not say `` miscarriage be not manslaughter , `` but only `` miscarriage be not always manslaughter . `` for example , if a woman take perfectly good care of herself and do nothing dangerous , but have a miscarriage anyway , she would obviously not have commit manslaughter . if a woman have one drink with dinner , but she be carry a very unhealthy fetus and it die , then she would not have commit manslaughter , because that be not reckless . i point out the `` you - should not - be - drink - and - have - unprotected - sex `` argument as a position somebody might hold , but i think that it would probably be judge as unrepresentative of the definition of manslaughter . so obviously , miscarriage can not be manslaughter in the sense of `` every instance of a be an instance of b . ``	0
ahahahahahaha . the deliberately out - of - context quote again that directly contradict the conclusion of the author .	0
you have get ta love when ignorance lend itself to incredible mistake like the above statement . `` except `` that there be some magical sky man be precisely what atheists do . look like we have another einstein who want to test his opinion with people who actually know what they be talk about . lpdm , you ' d good learn quickly , or i do not think you will like it here as much as you be hop .	1
i say , since there be medical us for the stuff , the drug be not pure harm ( as the authoritarian assert . ) marijuana have its benefit and harm , and some of these benefit boil down to a matter of personal preference . illegalize it , in effect , dictate a personal preference .	0
well , then , i guess that in america we can not possibly be safe from kill - happy gunner can we ?	1
really ? from what university do you earn your science degree that make you qualified to make judgement about what be science ?	1
because it ' s simply too obviously true ?	1
the 2020 global food outlook answer this as it say that a great demand for vegetable will correspond with high price of vegetable in develop country . many article acknowledge that starve people can not afford much of any of the food for sale around them , and a great demand for meat do not necesarily mean a decrease in demand for vegetable as population grow globally . since increase meat consumption be irrational because it will not fee the poor and it will do even more damage to the environment , again , the solution propose be to support the initiative for develop nation to become more self - sufficient in grow plant food for themselves .	0
oh yeah right , like sociopath who be bent on kill and slaughter everyone around them , can be fix with something as stupid as school counseling .	1
just help something live do not affect evolution unless it affect the ability to reproduce viable offspring . if there be no nylon before the 1 9 4 0 s and there be an organism that can survive by eat nothing else , what do that tell you ? there could not have be a population of nylon - eat bacteria before 1940 . this be a new population that do not exist before .	1
what a condescend attitude you have . in case you have not notice , you be a very small part of the human race that you smuggly hold in contempt . ( thankfully small ! ) your mission should be to improve it , not to stand back and claim you be good than everybody else , as you seem to do . kill innocent people of any age be wrong . child be no exception , they be just the epitomy of innocence . the `` pretty sick `` applies to your own deluded thought . rest assure , i will not mourn your death or the death of any of those you may have teach your insane value . you be !	0
be it correct to assume that in the presence of the precursor of the standard genetic code ( e . g . intermediate of glucose degradation and the citric acid cycle ) , the intimate relationship between these molecule result in the inevitable organization of the genetic code ( global optimum of the system ) ? article 5 - 7 these article discuss fascinate mathematical representation of the genetic code . for example , in article 6 a representation of the genetic code as a six – dimensional boolean hypercube be propose . abstract :	0
and live one even more . ok adolph .	1
abstinence until you be old enough to handle sexual relationship responsibly should most certainly be preach along with information about and access to birth control . there be plenty of us who have no interest in the institution of marriage - your religion should not determine who amongst be a sexually active adult . not to mention we have get to stop push the got ta get marry have a partner to be a happy seccuesful person message - especially to girls - it will lead to sex , for heaven forbid they be single .	1
it be in the news for a while and i be pretty sure the inquiry find that it be a terrible misfortune base on miscommunication between the hospital and the parent . there be no selling of steal dead baby for profit type of business go on with be what fishx implies with the first post . sorry , do not mean to offend there but i still think its good than another baby have a chance to live than pretty much anything with respect to the desceased . if it happen to me i would have no problem at all about any of my organ be use to save life , either directly or indirectly through training of more doctor or research . yet , i still respect your wish and say before that if this be go to happen it should certainly be clear with the parent first . you be just go to have to accept my appologies and realise that i have no idea what you go through , have not be there myself . be in an abortion forum , and the nature of the first post it seem very quite possible that fishx have have an abortion , though regret it and want the remains to bury - this be a very different case than the one you have unfortunately experience , hence the question .	0
of course , when wabbit say `` dishonesty , `` he mean `` oversimplification `` ; the nmsr webpage be clearly design for the layperson , not the geneticist . when he say `` scientist , `` he mean `` shameless hack . `` spetner argue that this be not an example of an increase in information until he have it repeatedly and undeniably show to meet spetner ' s own definition of information . only now have he say , `` okay , so it ' s an increase , therefore it ' s not random . `` classic move the goalpost syndrome . but if wabbit would like to continue lean on spetner as a `` reliable source , `` i will not stop him . more fun for me .	1
your use of language be rather colourful here ( lie propagandist ! ) and smack of hyperbole . what be be critisised here be bad application of the scientific method in relation to national geographic ' s article on the nature of relationship between bird and dinosaur . i think olsen make some very pertinent point , but at no stage be he say that evolution do not occur or the possibility that there be no link between any theropod and bird ever . what he correctly draw attention to be poor peer review and less than conclusive evidence to support the hypothesis of the article ' s author . in turn this be a stinging criticism of the ng give its high profile , reputation and claim to be a lead forum for the presentation of science in a popular format .	1
`` in christ there be neither jew nor greek , slave nor free , male nor female , all be one in christ jesus `` - galatian 3:28 jesus do not care whether you be male or female .	0
yes , with a crime rate large than new york city , chicago , philadelphia , san francisco , los angeles , indianapolis , and la vega , they be a wonderful example to follow , be not they ?	1
so it do not matter that someone dy in their forty from hunger and cold because they be homeless and penniless , whilst another life in luxury with the best food and medicine until his 8 0 s : they be both equal ? what planet do you live on , for it sure be not the real world . 	1
can you read ? you link to a site that be essentially a bibliography . the title be `` feminism and science . `` do you intend to mislead ?	1
you think so ? then accept my term . go ahead . see if you be right .	0
that ' s the thing , though ; even a self - profess non - expert can perfectly well refute the ridiculous point supersport continually spout . supersport , on the other hand , do not know any good .	0
how many court decision have say that it be unconstitutional to regulate gun in any way ?	0
well , at least accoreding to your `` because i say so `` belief . the woman , of course , do not need to pay attention to your desire to control her own body in bondage to your particular brand of outraged morality .	0
you know what be far bad than not execute murderer ? let ' em sit around , watch tv , and eat pizza . ; \ leviathan 	1
it vary . sometimes elementary / middle school kid and sometimes old minor like high school kid . i not talk about gangbangers if this be where you be go .	0
